Id_11,0.00490289,0.0181171,0.012996,0.14221,0.0608875,0.00207296,0.0157594,0.74653,0.0388279,0.0160049,0.913888,0.0382736,0.0245711,0.026927,0.136515,0.0311804,0.0312107,0.0285023,0.0111338,0.00896155,0.0221068,0.0186314,0.0986657,0.0117133,0.0606784,0.0508266,0.0711682,0.0238662,0.0327349,0.00695845,0.0445458,0.00696278,0.0140231,0.0693321,0.0224606,0.00135703,0.023188
Id_12,0.0297499,0.0571197,0.018476,0.0573765,0.0192424,0.0300709,0.63044,0.0341293,0.098962,0.0450788,0.038524,0.900844,0.0156427,0.0572237,0.0184501,0.0628683,0.0591501,0.0156735,0.0789653,0.0174615,0.0484739,0.0206801,0.028742,0.104289,0.025232,0.0241527,0.0195644,0.154454,0.0296051,0.027252,0.0842949,0.0223685,0.0350362,0.0315893,0.0332302,0.00155873,0.0513604
Id_13,0.0275492,0.0178059,0.0368365,0.0540325,0.0475135,0.0284485,0.0228918,0.0369353,0.0722544,0.0575227,0.0302,0.0191013,0.923799,0.0458169,0.0680477,0.0594391,0.0568424,0.0574107,0.0729684,0.0375435,0.0463029,0.0383337,0.0386364,0.0267076,0.0439393,0.420149,0.0472389,0.0375917,0.0444183,0.0340663,0.0447571,0.0306455,0.0353428,0.0486575,0.0394876,0.00882562,0.0486153
Id_14,0.0206297,0.0328221,0.0509285,0.054857,0.0301734,0.0255897,0.0442536,0.0237968,0.142475,0.0380896,0.0346245,0.0731037,0.0479335,0.901722,0.0562626,0.135006,0.13251,0.0543179,0.0378171,0.022163,0.05134,0.0184066,0.0264732,0.048128,0.0219441,0.0537312,0.0261105,0.0734735,0.027328,0.0772346,0.0921128,0.0738748,0.0654042,0.0334289,0.0273253,0.00524693,0.0563596
Id_15,0.0123777,0.0160973,0.0178413,0.160344,0.0711754,0.00903578,0.00958963,0.150652,0.0442649,0.0553245,0.134539,0.0180649,0.0545632,0.0431214,0.86651,0.0258192,0.0250456,0.0603029,0.0221908,0.0135542,0.0292925,0.0245143,0.259553,0.0124843,0.0662501,0.0883309,0.108951,0.0380303,0.0221067,0.00965259,0.0302869,0.00862289,0.0130804,0.0987655,0.0696103,0.00515869,0.0173133
Id_16,0.0308003,0.0309001,0.0353323,0.0248704,0.0238846,0.0188589,0.039699,0.0261608,0.695115,0.024035,0.0240299,0.048136,0.0372701,0.080915,0.0201904,0.855381,0.851446,0.0288558,0.0340152,0.0146121,0.0251246,0.0215775,0.0333425,0.0285649,0.0255619,0.0393959,0.0106089,0.0537353,0.0397997,0.130667,0.396532,0.124567,0.0201389,0.0295911,0.0283634,0.00335209,0.0282469
Id_17,0.0309273,0.0307211,0.035359,0.0251716,0.0246558,0.0172431,0.039336,0.0243,0.699558,0.0235551,0.024321,0.0457932,0.0360385,0.0803024,0.0198034,0.860922,0.859171,0.0279697,0.0329029,0.0147891,0.0248652,0.0226446,0.0337464,0.0271592,0.0268773,0.0387498,0.0104636,0.0541382,0.0402818,0.128967,0.399281,0.125691,0.0199353,0.0280696,0.0287069,0.0033927,0.0277717
Id_18,0.0159021,0.0189364,0.0203344,0.0681369,0.263364,0.00851121,0.0100799,0.021173,0.0469185,0.0403315,0.0320771,0.0175247,0.0525685,0.0475404,0.0688628,0.0421385,0.0403949,0.916948,0.0191378,0.0196059,0.0209588,0.021508,0.0534603,0.0166036,0.128008,0.0711707,0.0511514,0.0216387,0.0163289,0.0202209,0.0329172,0.0179195,0.0201636,0.0565315,0.289554,0.00113267,0.0179429
Id_19,0.0196759,0.0192257,0.0452546,0.0469902,0.0090751,0.0780278,0.0366099,0.0117799,0.060636,0.0660833,0.00600774,0.0423322,0.0320346,0.0158693,0.0121498,0.023816,0.0227837,0.00917579,0.679534,0.0795624,0.108754,0.0760373,0.0120961,0.0309034,0.00924914,0.0721202,0.0102852,0.0324455,0.0272316,0.013607,0.0425348,0.0122468,0.162555,0.0146202,0.011082,0.0087849,0.0680015
Id_20,0.0529074,0.0382733,0.0489492,0.0648234,0.0337548,0.0309234,0.018982,0.0127695,0.0450754,0.150904,0.01143,0.0221265,0.0389596,0.0219834,0.0175415,0.0241826,0.0242062,0.0222194,0.188063,0.883888,0.0533729,0.038752,0.0336975,0.022755,0.0202971,0.0622079,0.00739869,0.0258264,0.0184058,0.0283031,0.0472078,0.0283207,0.0475567,0.0186067,0.025601,0.0307293,0.0288162
Id_21,0.0253317,0.0247831,0.0307817,0.028755,0.0214073,0.123135,0.091998,0.0257053,0.0692136,0.0414205,0.0229893,0.0500812,0.0391765,0.0415202,0.0309092,0.0339022,0.0331828,0.0193664,0.209593,0.0435169,0.829279,0.0412061,0.02248,0.0474782,0.0163521,0.0585222,0.0138219,0.0707982,0.0573525,0.00900686,0.0462272,0.008037,0.161578,0.0162098,0.00834648,0.00510557,0.204987
Id_22,0.0265304,0.0244198,0.0282848,0.041712,0.0276055,0.0449528,0.0292075,0.0220888,0.0635159,0.0670669,0.0246751,0.0272103,0.0413058,0.0189579,0.032943,0.0370802,0.0384858,0.0253103,0.186626,0.0402387,0.0524777,0.896674,0.0265798,0.0192786,0.0396556,0.0565968,0.0212595,0.0277334,0.0294484,0.0394149,0.042533,0.0412153,0.0502163,0.028429,0.0292571,0.011712,0.0389417
Id_23,0.0260903,0.0375925,0.0168225,0.285374,0.0803772,0.0128231,0.0307193,0.106414,0.0558313,0.0203562,0.11247,0.0325504,0.0358332,0.0234683,0.300213,0.0493172,0.0493652,0.0541486,0.0255534,0.0301166,0.0246415,0.0228776,0.927073,0.0141274,0.0961473,0.0563564,0.131129,0.0298133,0.0297118,0.0180931,0.0390972,0.0181044,0.0124921,0.144386,0.0898081,0.0156438,0.0219489
Id_24,0.0506774,0.0351105,0.0310726,0.0302241,0.0271008,0.0583874,0.0572831,0.0201139,0.0626423,0.0482632,0.0161386,0.142756,0.0299392,0.051569,0.0174535,0.0510681,0.0480206,0.0203271,0.0789092,0.0245811,0.0629047,0.0200563,0.0170758,0.92052,0.0300091,0.0331714,0.0236742,0.115035,0.0471912,0.0549585,0.063476,0.0509767,0.0418502,0.0316874,0.0215569,0.00384924,0.0587805
Id_25,0.0107187,0.0597619,0.0127866,0.100039,0.126071,0.00967004,0.0214856,0.0458356,0.0371624,0.0376461,0.0666587,0.0275386,0.0392729,0.0187475,0.0738482,0.0364372,0.0378905,0.124953,0.0188303,0.0174822,0.0172742,0.0328939,0.0926592,0.023927,0.912613,0.0320951,0.0793182,0.0340193,0.0162618,0.0151355,0.035087,0.0169834,0.0235633,0.070651,0.476938,0.0024189,0.0171068
Id_26,0.0302146,0.040333,0.0419477,0.0581869,0.0636811,0.0440404,0.021236,0.0563657,0.0798954,0.114382,0.0599043,0.0282813,0.402891,0.0492489,0.105636,0.0602487,0.0586082,0.0745337,0.157528,0.0574844,0.0663266,0.050367,0.0582691,0.0283755,0.0344337,0.888517,0.0490276,0.0507128,0.0462615,0.0244826,0.0568591,0.0222947,0.0508984,0.0669403,0.0445806,0.00886099,0.0376786
Id_27,0.0160829,0.0200647,0.00528513,0.106561,0.0566189,0.00761819,0.0196736,0.0804546,0.0226275,0.015835,0.0827428,0.0225985,0.044685,0.0236082,0.128531,0.0160045,0.0156116,0.0528429,0.0221611,0.0067443,0.015453,0.0186632,0.133743,0.0199771,0.083945,0.0483635,0.947141,0.0304463,0.0150168,0.00980885,0.026929,0.00928522,0.0120738,0.534659,0.0799521,0.0,0.0155045
Id_28,0.0264079,0.0414882,0.0350662,0.0546811,0.0307283,0.02525,0.0783204,0.038826,0.128026,0.043624,0.0289298,0.186007,0.0370741,0.0692622,0.0467759,0.0845183,0.0842147,0.0233065,0.0728869,0.0245451,0.0825248,0.0253835,0.031703,0.101205,0.0375374,0.0521569,0.0317432,0.897681,0.0810305,0.0609641,0.0860189,0.0605019,0.0383873,0.0346301,0.0374798,0.011326,0.0411933
Id_29,0.0428374,0.0411348,0.046959,0.0399893,0.0133124,0.0261745,0.0417982,0.0245243,0.0909186,0.0309717,0.0398549,0.0358102,0.0439999,0.0258752,0.0273103,0.0628754,0.0629366,0.017665,0.0614438,0.0175697,0.0671467,0.027072,0.0317343,0.0417009,0.0180226,0.0477886,0.0157255,0.0813877,0.875563,0.0567851,0.044565,0.0568205,0.0343332,0.0391041,0.029322,0.00789548,0.0522675
Id_30,0.0361623,0.0153487,0.0359205,0.0141382,0.0199351,0.0150761,0.0251566,0.0217966,0.182956,0.0216319,0.00712718,0.0277314,0.0283889,0.0615207,0.0100318,0.173661,0.169515,0.0184031,0.0258286,0.0227289,0.00887114,0.0304828,0.0162573,0.0408557,0.0141117,0.0212763,0.0086413,0.0515132,0.0477714,0.926662,0.0688722,0.921644,0.013714,0.0237842,0.0171461,0.00207564,0.0217173
Id_31,0.0318915,0.0230227,0.0404951,0.0569755,0.0410759,0.0309628,0.0458516,0.0481932,0.450032,0.0324162,0.046144,0.0867518,0.0377215,0.074205,0.0318343,0.532987,0.530775,0.0302982,0.0816558,0.0383408,0.0460476,0.0332677,0.035529,0.0477233,0.0330851,0.0499739,0.023993,0.0735092,0.0379168,0.0696543,0.900295,0.0661567,0.0330588,0.0333568,0.0284585,0.0111523,0.0393452
Id_32,0.036147,0.0145691,0.0356352,0.014298,0.0209903,0.0120696,0.0239874,0.0182919,0.178174,0.0205483,0.00720772,0.0230049,0.0258107,0.0594724,0.0090573,0.167319,0.166971,0.0164826,0.0234949,0.0229857,0.00800037,0.0322152,0.016441,0.0383,0.0160036,0.0195817,0.00826729,0.0516681,0.0483112,0.931479,0.0661119,0.931396,0.013098,0.0208149,0.0173399,0.00209909,0.0205548
Id_33,0.013787,0.0165065,0.0242229,0.026021,0.0228495,0.0841096,0.0574897,0.0194646,0.0458038,0.034381,0.0159926,0.0396972,0.0327939,0.0580075,0.0151366,0.0298016,0.0291756,0.0204327,0.343566,0.042523,0.177197,0.0432421,0.0124979,0.0346405,0.0244618,0.0492507,0.0118433,0.0361161,0.0321601,0.0152697,0.0363959,0.0144299,0.867418,0.0321738,0.0115592,0.00910081,0.151523
Id_34,0.0259676,0.0202906,0.0225746,0.107138,0.0691418,0.0169265,0.0250313,0.076339,0.049956,0.0380348,0.0800659,0.0362428,0.0457173,0.030022,0.115731,0.0443408,0.041598,0.058008,0.0312895,0.0168469,0.0180008,0.0247892,0.146274,0.026559,0.0742693,0.0655894,0.531062,0.0329917,0.0370906,0.0268162,0.0371867,0.0232205,0.0325792,0.914408,0.0850589,0.00182803,0.0267152
Id_35,0.0192182,0.0383211,0.0136225,0.0945309,0.199511,0.0105112,0.032655,0.0217827,0.0434411,0.0295095,0.0243573,0.0358021,0.0348406,0.0230449,0.0765969,0.0399111,0.03995,0.279011,0.022272,0.0217672,0.00870384,0.0239566,0.085438,0.0169671,0.470811,0.0410192,0.0745749,0.0335307,0.0261173,0.0181538,0.0297927,0.0181651,0.0109915,0.0798755,0.929443,0.0,0.0131108
Id_36,0.0219541,0.0134302,0.0167035,0.0367318,0.00407576,0.000857812,0.00452152,0.004303,0.00920285,0.0241273,0.00212314,0.00242285,0.0112344,0.00638406,0.00818952,0.00680509,0.00681171,0.00157462,0.0254717,0.0376946,0.00768127,0.0138359,0.0214713,0.00437095,0.00344496,0.0117626,0.0,0.0146185,0.010146,0.00317055,0.0168439,0.00317252,0.0124851,0.00247661,0.0,0.972996,0.0122954
Id_37,0.0229884,0.0363473,0.0203604,0.0369446,0.0261352,0.100793,0.0921767,0.0240288,0.0614634,0.0356224,0.0266397,0.0586222,0.0454419,0.0503544,0.0201826,0.0421082,0.0409441,0.0183165,0.144783,0.0259562,0.226461,0.0337807,0.0221211,0.0490131,0.0178901,0.0367278,0.0153207,0.039042,0.0493204,0.0243594,0.0436364,0.0228121,0.15264,0.0265773,0.0138896,0.00902864,0.85665
